parcelid,airconditioningtypeid,architecturalstyletypeid,basementsqft,bathroomcnt,bedroomcnt,buildingclasstypeid,buildingqualitytypeid,calculatedbathnbr,decktypeid,finishedfloor1squarefeet,calculatedfinishedsquarefeet,finishedsquarefeet12,finishedsquarefeet13,finishedsquarefeet15,finishedsquarefeet50,finishedsquarefeet6,fips,fireplacecnt,fullbathcnt,garagecarcnt,garagetotalsqft,hashottuborspa,heatingorsystemtypeid,latitude,longitude,lotsizesquarefeet,poolcnt,poolsizesum,pooltypeid10,pooltypeid2,pooltypeid7,propertycountylandusecode,propertylandusetypeid,propertyzoningdesc,rawcensustractandblock,regionidcity,regionidcounty,regionidneighborhood,regionidzip,roomcnt,storytypeid,threequarterbathnbr,typeconstructiontypeid,unitcnt,yardbuildingsqft17,yardbuildingsqft26,yearbuilt,numberofstories,fireplaceflag,structuretaxvaluedollarcnt,taxvaluedollarcnt,assessmentyear,landtaxvaluedollarcnt,taxamount,taxdelinquencyflag,taxdelinquencyyear,censustractandblock,target
10907002,1,,,2,2,,8,2,,,1269,1269,,,,,6037,,2,,,,2,34151000,-118406000,19158,1,,,,1,010C,266,LAR3,60371434,12447,3101,47880,96449,0,,,,1,,,1978,,,121197,444932,2016,323735,5417.33,,,60371434002012,0.03356085831
13019920,1,,,3,4,,8,3,,,2385,2385,,,,,6037,,3,,,,2,34120433,-117918131,3967,,,,,,100,261,AZM2*,60374044.02,37015,3101,,96464,0,,,,1,,,2001,,,303123,442097,2016,138974,5450.02,,,60374044021023,-0.0001567464463
11769114,,,,2,3,,4,2,,,1180,1180,,,,,6037,,2,,,,7,34008428,-118251810,3455,,,,,,100,261,LAR2,60372282.1,12447,3101,273197,95992,0,,,,1,,,1924,,,79340,161101,2016,81761,2068.11,Y,14,60372282102005,-0.01292857748
11217169,1,,,4,6,,8,4,,,3052,3052,,,,,6037,,4,,,,2,34576141,-118009712,7291,,,,,,100,261,PDA21*,60379107.05,40227,3101,,97330,0,,,,1,,,2008,,,211172,263965,2016,52793,5540.83,Y,15,60379107052000,0.1272175306
12180063,,,,2,3,,4,2,,,1360,1360,,,,,6037,,2,,,,7,33985954,-118315482,4799,,,,,,100,261,LAR1,60372372.02,12447,3101,118208,96028,0,,,,1,,,1923,,,20893,40542,2016,19649,654.76,,,60372372022006,0.3077406748
12433865,1,,,2,2,,4,2,,,960,,,960,,,6037,,2,,,,,33826328,-118080275,5008,,,,,,200,246,HGR2*,60375552.11,21778,3101,,96216,0,,,,2,,,1954,,,60000,286000,2016,226000,3631.34,Y,15,60375552112002,-0.02143119014
17226174,,,,4,5,,,4,,1591,3180,3180,,,1591,,6111,1,4,2,635,,,34237210,-118786652,17919,1,450,,,1,1111,261,,61110075.07,27110,2061,,97118,9,,,,,200,,2000,2,,534335,890558,2016,356223,9932.74,,,61110075073000,0.00993218903
11915563,,,,2,3,,6,2,,,1309,1309,,,,,6037,,2,,,,2,34092833,-118098112,5668,,,,,,100,261,SLR1A*,60374811.03,33837,3101,,96515,0,,,,1,,,1978,,,173912,582854,2016,408942,7795.7,,,60374811032006,-0.0008600350925
14395543,,,,2.5,3,,,2.5,,,2112,2112,,,,,6059,,2,2,577,TRUE,,33556131,-117701619,4433,1,,,1,,122,261,,60590423.34,25459,1286,,96987,0,,1,,,,,1996,,,260519,880204,2016,619685,8854.92,,,60590423343009,-0.0191716275
14671963,,,,2.5,3,,,2.5,,,1631,1631,,,,,6059,,2,2,0,,,33595728,-117726062,,,,,,,1,266,,60590626.41,37086,1286,,96974,0,,1,,,,,2010,,,217967,510311,2016,292344,7975.18,,,60590626411030,-0.008060364684
14671963,,,,2.5,3,,,2.5,,,1631,1631,,,,,6059,,2,2,0,,,33595728,-117726062,,,,,,,1,266,,60590626.41,37086,1286,,96974,0,,1,,,,,2010,,,217967,510311,2016,292344,7975.18,,,60590626411030,-0.02559527117
12835487,,,,2,3,,4,2,,,1050,1050,,,,,6037,,2,,,,7,34005868,-117958229,6392,,,,,,100,261,LCR106,60374086.3,45602,3101,,96489,0,,,,1,,,1955,,,87021,217948,2016,130927,2730.42,,,60374086301000,-0.01011889881
14621418,,,,2,2,,,2,,,1199,1199,,,,,6059,,2,,,,24,33615100,-117719000,,,,,,,34,266,,60590626.22,46098,1286,,96963,5,,,,,,,1969,1,,122047,279193,2016,157146,2891.52,,,60590626222004,0.05760764506
10850452,,,,1,3,,4,1,,,1368,1368,,,,,6037,,1,,,,7,34174813,-118512540,5899,,,,,,100,261,LAR1,60371390.01,12447,3101,51906,96349,0,,,,1,,,1949,,,108089,522446,2016,414357,6417.4,,,60371390012005,0.2115126204
14652578,,,,2,2,,,2,,,1046,1046,,,,,6059,,2,1,0,,,33554400,-117692000,,,,,,,34,266,,60590423.35,25459,1286,,96987,0,,,,,,,1989,,,99934,383147,2016,283213,3891.94,,,60590423352003,0.003521465638
11605789,1,,,3,3,,7,3,,,1515,1515,,,,,6037,,3,,,,2,34027900,-118404000,10384,,,,,,010C,266,LAR3,60372699.07,12447,3101,117183,96015,0,,,,1,,,2002,,,396398,439213,2016,42815,5357.47,,,60372699071008,0.01516022009
11605789,1,,,3,3,,7,3,,,1515,1515,,,,,6037,,3,,,,2,34027900,-118404000,10384,,,,,,010C,266,LAR3,60372699.07,12447,3101,117183,96015,0,,,,1,,,2002,,,396398,439213,2016,42815,5357.47,,,60372699071008,0.3253867051
12215291,,,,2,4,,6,2,,,1463,1463,,,,,6037,,2,,,,7,33952212,-118234555,3375,,,,,,100,261,LAR1,60372422,12447,3101,118849,95983,0,,,,1,,,2005,,,101000,335000,2016,234000,4311.37,,,60372422001001,0.01604200407
10946552,1,,,2,2,,8,2,,,1083,1083,,,,,6037,,2,,,,2,34188400,-118309000,10351,,,,,,010C,266,BUR4*,60373107.01,396054,3101,,96433,0,,,,1,,,1981,,,102938,151824,2016,48886,1660.27,,,60373107011003,0.02740153535
11269040,1,,,2,3,,6,2,,,1143,1143,,,,,6037,,2,,,,2,34664800,-118181000,297383,1,,,,1,010C,266,LRA22*,60379010.11,5534,3101,,97319,0,,,,1,,,1990,,,91500,122000,2016,30500,2020.04,,,60379010113006,-0.01401703197
14692644,,,,2,3,,,2,,,1251,1251,,,,,6059,,2,1,0,,,33811400,-117996000,,,,,,,34,266,,60590878.02,42967,1286,,96203,0,,,,,,,1986,,,99407,321668,2016,222261,4001.7,,,60590878023001,0.0008241343289
11000404,,,,1,2,,4,1,,,868,868,,,,,6037,,1,,,,7,34247144,-118285165,3559,,,,,,100,261,LAR1,60371014,12447,3101,27484,96284,0,,,,1,,,1954,,,48663,120767,2016,72104,1534.78,,,60371014003004,0.6352562797
17212911,,,,1,1,,,1,,,514,514,,,,,6111,,1,1,0,,,34190400,-118886000,2178,,,,,,1129,266,,61110069,34278,2061,,96383,3,,,,,119,,1974,,,57500,165000,2016,107500,2414.2,,,61110069002013,-0.02566823992
10746693,,,,2,2,,8,2,,,1920,1920,,,,,6037,,2,,,,,34131892,-118812965,6509,,,,,,700,263,WVRR1-RPD1,60378003.26,41673,3101,,96384,0,,,,1,,,1975,,,72814,332872,2016,260058,4046.62,,,60378003262005,0.5386541526
11957451,,,,1,3,,3,1,,,1386,1386,,,,,6037,,1,,,,,34092835,-118226497,5394,,,,,,100,261,LAR1,60371853.2,12447,3101,268103,96046,0,,,,1,,,1912,,,141867,473237,2016,331370,5820.76,,,60371853201002,1.201375457
11438120,,,,1,2,,5,1,,,720,720,,,,,6037,,1,,,,7,33882933,-118346293,5330,,,,,,100,261,LNR2YY,60376041,46178,3101,,96111,0,,,,1,,,1949,,,113708,377673,2016,263965,4811.61,,,60376041002005,-0.05273417128
11300237,1,,,3,3,,8,3,,,1569,1569,,,,,6037,,3,,,,2,34676950,-118089937,8073,,,,,,100,261,LRR1*,60379005.07,5534,3101,,97318,0,,,,1,,,1990,,,138368,172957,2016,34589,2886.59,,,60379005073021,0.01369641619
12022604,,,,3,4,,8,3,,,3029,3029,,,,,6037,,3,,,,2,34100190,-118388529,10911,1,,,,1,101,261,LARE11,60371943,12447,3101,274049,96050,0,,,,1,,,1957,,,634902,1781427,2016,1146525,21549.6,,,60371943002002,0.3944086474
13930661,,,,2,4,,,2,,,1337,1337,,,,,6059,1,2,1,390,,,33784794,-117951024,9196,,,,,,122,261,,60590882.03,24832,1286,,97047,7,,,,,,,1953,1,,65967,231996,2016,166029,2956.82,,,60590882031001,0.01531290433
14200932,,,,2,3,,,2,,,1394,1394,,,,,6059,1,2,2,490,,,33874832,-117704564,4950,,,,,,122,261,,60590218.26,21412,1286,,97079,6,,,,,,,1987,1,,127984,497056,2016,369072,5861.02,,,60590218261011,0.004801191238
11484535,,,,2,3,,6,2,,,1540,1540,,,,,6037,,2,,,,2,33905756,-118362076,5455,,,,,,100,261,LCR1*,60376023.01,42150,3101,,96107,0,,,,1,,,1947,,,165547,576978,2016,411431,7447.63,,,60376023013007,0.01111592176
13050060,1,,,3,5,,7,3,,,3488,3488,,,,,6037,,3,,,,2,34135463,-117761560,10165,1,,,,1,101,261,LVPR2D*,60374002.04,39308,3101,,96494,0,,,,1,,,1997,,,536606,823626,2016,287020,10221.18,,,60374002041020,0.01512512614
14671501,,,,2.5,2,,,2.5,,,1458,1458,,,,,6059,,2,2,0,,,33585278,-117720451,2618,,,,,,34,266,,60590626.36,37086,1286,,96974,0,,1,,,,,1989,,,175616,467000,2016,291384,4693.08,,,60590626363003,0.07709741481
13982828,,,,2,3,,,2,,,1394,1394,,,,,6059,,2,2,420,,,33488517,-117682544,8733,1,,,,1,122,261,,60590423.11,33840,1286,,96985,6,,,,,,,1965,1,,102048,343667,2016,241619,4309.2,,,60590423113009,-0.01809096508
13931617,,,,2,3,,,2,,,1656,1656,,,,,6059,,2,2,504,,,33794242,-117951064,7548,,,,,,122,261,,60590882.02,24832,1286,,97047,7,,,,,,,1955,2,,78414,381640,2016,303226,4766.42,,,60590882022004,0.004002705223
14699090,,,,2,2,,,2,,,1444,1444,,,,,6059,,2,2,0,,,33634553,-117645560,,,,,,,34,266,,60590320.35,12773,1286,,96996,0,,,,,,,1979,,,169517,399331,2016,229814,3984.88,,,60590320352005,-0.2663050691
14699249,,,,1,1,,,1,,,599,599,,,,,6059,,1,1,0,,,33778800,-117858000,,,,,,,34,266,,60590760,33252,1286,,97066,0,,,,,,,1969,,,45583,128665,2016,83082,1671.5,,,60590760002012,0.003407157265
14493057,,,,1.5,3,,,1.5,,,1294,1294,,,,,6059,1,1,2,483,,,33635563,-117657406,6264,,,,,,122,261,,60590320.32,12773,1286,,96995,6,,1,,,,,1975,1,,95131,582000,2016,486869,5837.3,,,60590320322000,0.05049208085
17246856,,,,2.5,3,,,2.5,,659,1376,1376,,,659,,6111,1,2,2,456,,,34254456,-118732768,4408,,,,,,1111,261,,61110075.12,27110,2061,,97118,5,,1,,,,,1986,2,,223695,413660,2016,189965,4909.48,,,61110075122004,-0.02770669626
17204981,,,,2.5,4,,,2.5,,3114,3114,3114,,,3114,,6111,1,2,2,613,,,34298598,-118871440,8851,,,,,,1111,261,,61110076.13,25974,2061,,97097,9,,1,,,,,2006,1,,294000,841000,2016,547000,14101.22,,,61110076131009,0.1142113048
11200021,1,,,3,4,,8,3,,,1779,1779,,,,,6037,,3,,,,2,34564496,-118100785,6562,,,,,,100,261,PDR1*,60379105.05,40227,3101,,97328,0,,,,1,,,1987,,,173000,230500,2016,57500,3779.65,,,60379105051006,0.08833159042
14240501,,,,1,2,,,1,,,784,,,,,784,6059,,1,,,,,33784664,-117850761,7422,,,,,,122,261,,60590759.03,33252,1286,,97064,4,,,,,,,1953,1,,197416,397884,2016,200468,4817.5,,,60590759025008,-0.3804467571
11450289,,,,3,3,,7,3,,,1592,1592,,,,,6037,,3,,,,2,33874824,-118333752,41900,1,,,,1,010C,266,TORR-MD,60376500.04,54722,3101,274750,96162,0,,,,1,,,1980,,,172358,274032,2016,101674,3278.84,Y,10,60376500043006,-0.01314600067
14600204,,,,1.5,2,,,1.5,,,1094,1094,,,,,6059,,1,,,,24,33738500,-117905000,,,,,,,34,266,,60590748.05,47568,1286,,97004,4,,1,,,,,1963,2,,62107,146376,2016,84269,1896,,,60590748051000,0.1536085672
17131291,,,,1.5,3,,,1.5,66,1312,1312,1312,,,1312,,6111,,1,2,400,,,34213649,-119043602,8850,,,,,,1110,261,,61110056,51239,2061,,97089,6,,1,,,94,,1960,1,,138694,427182,2016,288488,4633.7,,,61110056001002,0.2866411147
14682379,,,,2,2,,,2,,,1371,1371,,,,,6059,,2,2,0,,,33665767,-117785488,,,,,,,34,266,,60590525.17,52650,1286,274828,96952,0,,,,,,,2000,,,187302,598000,2016,410698,7477.52,,,60590525172033,0.02106581139
12816517,,,,2,4,,4,2,,,1263,1263,,,,,6037,,2,,,,7,34037082,-117952577,6041,,,,,,100,261,LPR1YY,60374072.01,39306,3101,,96488,0,,,,1,,,1955,,,112040,233747,2016,121707,2935.58,,,60374072005000,-0.01813544146
11552225,,,,1,3,,6,1,,,1292,1292,,,,,6037,,1,,,,7,34004030,-118434509,5749,,,,,,100,261,LAR1,60372721,12447,3101,116415,96047,0,,,,1,,,1929,,,92620,426051,2016,333431,5129.1,,,60372721002010,-0.03010612372
12415715,,,,1,2,,5,1,,,736,736,,,,,6037,,1,,,,7,33870785,-118074842,5258,,,,,,100,261,ATA10000*,60375548.02,30267,3101,,96204,0,,,,1,,,1952,,,70946,128906,2016,57960,1783.63,,,60375548022002,0.001630889955
14008313,,,,1,3,,,1,,,1029,1029,,,,,6059,,1,2,400,TRUE,,33791355,-117974860,7201,,,1,,,122,261,,60590880.01,24832,1286,,97048,6,,,,,,,1954,1,,54104,302391,2016,248287,4135.72,,,60590880012007,0.03429432083
10989816,1,,,3,3,,8,3,,,1486,1486,,,,,6037,,3,,,,2,34241100,-118365000,788979,1,,,,1,010C,266,LAA1,60371021.07,12447,3101,25449,96375,0,,,,1,,,1979,,,54078,243763,2016,189685,3073.35,,,60371021071007,-0.007400705779
14412127,,,,2,2,,,2,,,1510,1510,,,,,6059,,2,2,477,,,33521584,-117694289,4800,,,,,,122,261,,60590423.3,25459,1286,,96987,0,,,,,,,1988,,,156420,438264,2016,281844,4382.8,,,60590423303007,0.07677988985
17156348,,,,2,2,,,2,,1182,1182,1182,,,1182,,6111,1,2,2,0,,,34176840,-119210434,5227,,,,,,1128,265,,61110043.04,47198,2061,,97109,4,,,,,,,1977,1,,127357,212260,2016,84903,2461,,,61110043043011,-0.09899178861
12646328,,,,1,3,,4,1,,,1368,1368,,,,,6037,,1,,,,7,33744827,-118285775,5625,,,,,,100,261,LAR2,60372962.1,12447,3101,54300,96221,0,,,,1,,,1912,,,73210,285417,2016,212207,3536.6,,,60372962103004,0.005387113881
11183861,1,,,3,3,,8,3,,,1744,1744,,,,,6037,,3,,,,2,34605194,-118183571,6672,,,,,,100,261,PDR16000*,60379102.09,40227,3101,,97329,0,,,,1,,,1992,,,141124,176403,2016,35279,3137.06,,,60379102091024,0.02517346532
14664460,,,,2.5,3,,,2.5,,,1848,1848,,,,,6059,,2,1,0,,,33736288,-117781304,,,,,,,34,266,,60590756.07,27491,1286,,97018,0,,1,,,,,1999,,,238753,583000,2016,344247,6392.6,,,60590756074002,0.03396940064
10858528,1,,,2,2,,7,2,,,1590,1590,,,,,6037,,2,,,,2,34148812,-118441035,28158,,,,,,010C,266,LARD1.5,60371412.02,12447,3101,27080,96424,0,,,,1,,,1973,,,129952,433511,2016,303559,5278.38,Y,14,60371412023004,0.2143589647
17086439,,,,2,3,,,2,,1356,1441,1441,,,1356,,6111,1,2,2,504,,,34280732,-119222397,7944,,,,,,1111,261,,61110018,34543,2061,761055,97083,6,,,,,300,,1957,1,,52253,69804,2016,17551,791.72,,,61110018003008,-0.002042309163
11276314,1,,,2,4,,8,2,,,1890,1890,,,,,6037,,2,,,,2,34713261,-118154456,6293,,,,,,100,261,LRR1*,60379008.03,5534,3101,,97317,0,,,,1,,,2001,,,141749,177183,2016,35434,2950.66,,,60379008033002,0.02863491915
17280475,,,,1,3,,,1,,944,944,944,,,944,,6111,,1,2,414,,,34210483,-118853909,10000,,,,,,1111,261,,61110065,34278,2061,,96383,5,,,,,,,1960,1,,124336,191275,2016,66939,2027.24,,,61110065001012,0.1607520224
10744996,1,,,3,4,,8,3,,,1801,1801,,,,,6037,,3,,,,2,34162892,-118787504,7105,,,,,,010D,269,AHR17000*,60378003.32,9840,3101,,96336,0,,,,1,,,1965,,,46784,80103,2016,33319,1070.61,,,60378003323001,0.006960787971
17156492,,,,2,3,,,2,,960,1821,1821,,,960,,6111,,2,2,0,,,34180187,-119208868,3920,,,,,,1128,265,,61110043.04,47198,2061,,97109,7,,,,,,,1978,2,,137000,392000,2016,255000,4546.62,,,61110043043015,0.01475320572
13911823,,,,2,3,,,2,,,1372,1372,,,,,6059,,2,1,396,,,33853186,-117959312,6324,,,,,,122,261,,60590867.01,16764,1286,118872,97020,7,,,,,,,1956,1,,30049,52238,2016,22189,850.64,,,60590867012007,-0.05268822239
12238297,,,,2,3,,6,2,,,1742,1742,,,,,6037,,2,,,,7,33932872,-118315510,5608,,,,,,100,261,LCR1YY,60376004,118914,3101,,96028,0,,,,1,,,1947,,,39948,61872,2016,21924,1265.13,,,60376004003009,0.01987043354
10808008,1,,,4,5,,7,4,,,3916,3916,,,,,6037,,4,,,,2,34160725,-118597762,5743,,,,,,100,261,LAR1,60371375.02,12447,3101,48570,96387,0,,,,1,,,1987,,,292524,654544,2016,362020,8015.53,,,60371375022009,0.05432574428
12153317,1,,,5,4,,10,5,,,4099,4099,,,,,6037,,5,,,,2,34212884,-118204193,17992,,,,,,100,261,LFR110000*,60374605.02,46080,3101,,96271,0,,,,1,,,2003,,,780677,2161877,2016,1381200,24203.2,,,60374605024000,-0.03139108608
13028552,1,,,2,3,,6,2,,,1246,1246,,,,,6037,,2,,,,2,34119181,-117882725,6385,,,,,,100,261,LCRA6000*,60374040,37015,3101,,96464,0,,,,1,,,1956,,,136686,322470,2016,185784,4073.84,,,60374040001005,0.008696666986
11963979,1,,,3,3,,8,3,,,2192,2192,,,,,6037,,3,,,,2,34102286,-118211866,9406,,,,,,100,261,LAR1,60371851,12447,3101,116774,96046,0,,,,1,,,2008,,,311856,679321,2016,367465,8299.67,Y,14,60371851003011,0.05784905174
14294536,,,,2.5,3,,,2.5,,,1737,1737,,,,,6059,1,2,2,542,,,33634757,-117880460,1994,,,,,,122,261,,60590630.04,53571,1286,,96978,6,,1,,,,,1966,2,,159182,947794,2016,788612,10221.42,,,60590630041013,1.241766844
11427693,,,,3,4,,8,3,,,1619,1619,,,,,6037,,3,,,,2,33926207,-118314810,6766,,,,,,100,261,HAR1YY,60376027,42150,3101,36630,96107,0,,,,1,,,1954,,,69297,94743,2016,25446,1395.95,,,60376027002006,-0.001516987092
14240393,,,,2,3,,,2,,,1418,1418,,,,,6059,,2,2,451,,,33777616,-117839472,7275,,,,,,122,261,,60590758.06,33252,1286,,97064,6,,,,,,,1962,1,,107062,342074,2016,235012,3808.66,,,60590758064007,0.02158422702
12916768,,,,1,1,,5,1,,,848,848,,,,,6037,,1,,,,7,34103904,-117958467,7043,,,,,,100,261,BPR1*,60374050.01,10241,3101,,96465,0,,,,1,,,1926,,,14469,22726,2016,8257,707.9,,,60374050011008,0.009472179746
12095464,,,,2,2,,6,2,,,1078,1078,,,,,6037,,2,,,,7,34136977,-118183654,4986,,,,,,100,261,PSR6,60374638,47019,3101,275411,96293,0,,,,1,,,1950,,,128256,645446,2016,517190,7522.75,,,60374638004003,0.01458729336
12968609,1,,,3,5,,8,3,,,2439,2439,,,,,6037,,3,,,,2,34156626,-117977899,13994,1,,,,1,104,261,MORF*,60374303.01,,3101,,96273,0,,,,1,,,1975,,,264300,970879,2016,706579,12335.12,,,60374303014011,0.05514727132
11665956,1,,,2,2,,7,2,,,1614,1614,,,,,6037,,2,,,,2,34042405,-118562984,3806,,,,,,100,261,LAR1,60372626.04,12447,3101,19810,96120,0,,,,1,,,1953,,,305835,1689210,2016,1383375,20381.86,,,60372626043004,0.03690458557
11017636,1,,,3,4,,8,3,,,2159,2159,,,,,6037,,3,,,,2,34294511,-118461596,5299,,,,,,100,261,LAR1,60371066.49,12447,3101,34213,96368,0,,,,1,,,2002,,,284028,429683,2016,145655,5253.16,,,60371066492001,0.001842650497
12196722,,,,1,2,,5,1,,,860,860,,,,,6037,,1,,,,7,33970247,-118243861,5444,,,,,,100,261,LCR3*,60375350.02,396053,3101,,95982,0,,,,1,,,1924,,,94129,258881,2016,164752,3632.87,,,60375350021001,0.06277349008
10922068,,,,1,2,,4,1,,,889,889,,,,,6037,,1,,,,7,34211200,-118350993,5773,,,,,,100,261,LAR1,60371021.05,12447,3101,41131,96375,0,,,,1,,,1942,,,22548,50483,2016,27935,634.41,,,60371021051004,-0.0220458323
14484394,,,,3,3,,,3,,,3188,3188,,,,,6059,,3,2,614,,,33621471,-117616899,7700,,,,,,122,261,,60590320.53,15554,1286,,96993,0,,,,,,,1990,,,339287,779135,2016,439848,9734.18,,,60590320531010,0.04385446211
10792694,1,,,3,3,,7,3,,,1666,1666,,,,,6037,,3,,,,2,34173700,-118604000,493881,1,,,,1,010C,266,LAWC,60371371.03,12447,3101,48570,96389,0,,,,1,,,1979,,,188884,264461,2016,75577,3221.92,,,60371371032013,0.06424525377
17253922,,,,2,5,,,2,,798,1516,1516,,,798,,6111,,2,2,484,,,34258929,-118770313,7020,,,,,,1111,261,,61110075.05,27110,2061,,97118,7,,,,,350,,1963,2,,158621,317242,2016,158621,3855.28,,,61110075051003,0.04723916794
11989003,,,,7,6,,11,7,,,7800,7800,,,,,6037,,7,,,,2,34072097,-118332881,19637,1,,,,1,101,261,LARE11,60372110,12447,3101,274517,95985,0,,,,1,,,1927,,,1401045,4649845,2016,3248800,56172.31,,,60372110003004,0.1785362794
13056861,1,,,3,3,,8,3,,,2068,2068,,,,,6037,,3,,,,2,34148710,-117912745,361846,1,,,,1,010C,266,AZW*,60374006.03,37015,3101,,96464,0,,,,1,,,1996,,,217091,287247,2016,70156,3478.32,,,60374006031024,0.04394853732
14632975,,,,1,1,,,1,,,702,702,,,,,6059,,1,1,0,,24,33716100,-118068000,,,,,,,34,266,,60590995.13,25218,1286,,96967,3,,,,,,,1971,1,,62125,217571,2016,155446,2709.32,,,60590995131003,-0.07032520852
14409105,1,,,3.5,4,,,3.5,,,5043,5043,,,,,6059,3,3,3,825,TRUE,6,33528199,-117650876,13000,1,,,1,,122,261,,60590320.61,33840,1286,,96985,10,,1,,,,,1985,2,,610839,1280768,2016,669929,13363.6,,,60590320611045,0.06490834684
17258133,,,380,2.5,2,,,2.5,66,983,1563,1563,,,983,,6111,1,2,2,400,,,34258267,-118670431,6500,,,,,,1110,261,,61110075.12,27110,2061,,97116,5,7,1,,,,,1961,2,,164639,193305,2016,28666,2075.08,,,61110075121001,0.1045242378
11784213,1,,,2,2,,7,2,,,1320,1320,,,,,6037,,2,,,,2,34045600,-118259000,58983,,,,,,01HC,266,LAC2,60372077.1,12447,3101,268118,95998,0,,,,,,,1985,,,629000,839000,2016,210000,10166.42,,,60372077101032,-0.004499235927
14665509,1,7,,1,2,,,1,,,871,871,,,,,6059,,1,2,0,,6,33890792,-117966458,,1,,,,1,34,266,,60591106.05,24812,1286,,97041,5,,,6,,,,1973,1,,69191,338750,2016,269559,3936.1,,,60591106051001,0.0006672423752
11894903,1,,,3,3,,8,3,,,1592,1592,,,,,6037,,3,,,,2,34098100,-118124000,54024,1,,,,1,010C,266,ALRPD*,60374803.02,50677,3101,,96531,0,,,,1,,,1977,,,94827,117049,2016,22222,1588.39,,,60374803022006,0.00701551253
11394830,,,,2,4,,6,2,,,1815,1815,,,,,6037,,2,,,,7,33968795,-118321384,7280,,,,,,100,261,INR1YY,60376008.01,45888,3101,,96137,0,,,,1,,,1927,,,144974,455634,2016,310660,6280.92,,,60376008014005,-0.0113381898
13916266,,,,2,3,,,2,,,1577,1577,,,,,6059,,2,1,360,,,33862252,-117934650,6383,,,,,,122,261,,60590111.02,24812,1286,,97040,7,,,,,,,1953,2,,73654,233647,2016,159993,2877.34,,,60590111021007,-0.004330820511
14297138,,,,4.5,5,,,4.5,,,6113,6113,,,,,6059,3,4,3,791,,,33619960,-117870591,15500,,,,,,122,261,,60590630.07,53571,1286,,96978,0,,1,,,,,1988,,,1161335,4600000,2016,3438665,48627,,,60590630071006,0.03675682646
14727777,,,,2.5,3,,,2.5,,,1422,1422,,,,,6059,,2,2,0,,,33671065,-117817901,,,,,,,34,266,,60590525.19,52650,1286,276119,96948,0,,1,,,,,1983,,,125527,297319,2016,171792,3182.98,,,60590525192005,-0.02703614002
17110223,,,,1.5,3,,,1.5,,514,1238,1238,,,514,,6111,,1,1,0,,,34267248,-119194665,1545,,,,,,1129,266,,61110015.06,34543,2061,,97083,5,,1,,,,,1973,2,,122668,245336,2016,122668,2640.12,,,61110015061005,0.009608050838
11425095,,,,1,2,,4,1,,,812,812,,,,,6037,,1,,,,7,33903537,-118337250,6663,,,,,,100,261,HAR4*,60376025.04,42150,3101,763218,96107,0,,,,1,,,1953,,,72104,120227,2016,48123,1838,,,60376025042001,0.1333321276
14405525,,,,1,2,,,1,,,1025,1025,,,,,6059,1,1,2,421,,,33516282,-117666417,2368,,,,,,122,261,,60590423.12,33840,1286,,96985,5,,,,,,,1964,1,,72218,262060,2016,189842,2764.24,,,60590423121003,0.1434514447
14675639,1,7,,1,1,,,1,,,726,726,,,,,6059,,1,1,0,,6,33671887,-117772779,,1,,,,1,34,266,,60590525.17,52650,1286,274828,96952,4,,,6,,,,1977,1,,48486,217512,2016,169026,2359.36,,,60590525171018,-0.001233462666
11552735,1,,,3,4,,7,3,,,1686,1686,,,,,6037,,3,,,,2,34010235,-118447165,5764,,,,,,100,261,LAR1,60372714,12447,3101,116415,96047,0,,,,1,,,1953,,,333168,1182810,2016,849642,14218.38,,,60372714003008,-0.02873553979
12530312,1,,,1,1,,6,1,,,693,693,,,,,6037,,1,,,,2,33771600,-118120000,559649,,,,,,010E,266,LBPD1,60375776.03,46298,3101,272737,96246,0,,,,1,,,1970,,,69989,141729,2016,71740,1744.32,,,60375776031015,0.01103521466
14601662,,,,3,3,,,3,,,1171,1171,,,,,6059,,3,1,0,,,33853489,-117724876,,,,,,,34,266,,60590219.23,16764,1286,113455,97027,0,,,,,,,1994,,,154754,448000,2016,293246,4970.26,,,60590219231003,0.01011599249
10711945,1,,,2,3,,8,2,,,2031,2031,,,,,6037,,2,,,,2,34220664,-118614105,11849,1,,,,1,101,261,LARE11,60371132.32,12447,3101,268588,96339,0,,,,1,,,1958,,,85298,424414,2016,339116,5376.97,,,60371132321016,0.001270755713
11116534,1,,,3,3,,8,3,,,1660,1660,,,,,6037,,3,,,,2,34456134,-118564746,93999,,,,,,012C,266,LCA25*,60379201.08,,3101,,96377,0,,,,1,,,2008,,,229201,387090,2016,157889,8105.14,,,60379201081003,-0.004086161705
13957240,,,,2,5,,,2,,,1462,1462,,,,,6059,,2,2,462,,,33768785,-117926001,8784,1,,,,1,122,261,,60590885.01,24832,1286,,97050,8,,,,,,,1959,1,,41838,63411,2016,21573,1128.7,,,60590885013007,0.01546532938
11623510,1,,,2,2,,,2,,,1301,1301,,,,,6037,,2,,,,2,34052200,-118408000,177811,,,,,,010C,266,LAR4,60372679.01,12447,3101,114246,96048,0,,,,1,,,1964,,,159134,747641,2016,588507,9012.43,,,60372679012002,0.07534004292
11540267,1,,,3,3,,8,3,,,1601,1601,,,,,6037,,3,,,,2,33998130,-118429308,5947,,,,,,100,261,CCR1*,60377028.03,51617,3101,762190,96047,0,,,,1,,,1932,,,89096,585520,2016,496424,7263.1,,,60377028032006,0.07629335866
